INCOME, QUALITY, VOLUME
4.850406609607004374e+07, 7.667114713070924759e+09, 2.813726003965442942e+04
4.810482740587114543e+07, 7.628304139021675110e+09, 2.850860499147511291e+04
4.763746889358478040e+07, 7.582838691356647491e+09, 2.889064297558616454e+04
4.706164479175285995e+07, 7.526903089374379158e+09, 2.928224439142006668e+04
4.633579083906323463e+07, 7.456245574489158630e+09, 2.968702540249855156e+04
4.532429981903114915e+07, 7.357878154076001167e+09, 3.010218056194103337e+04
4.360003477329305559e+07, 7.220441279714403152e+09, 3.051349209913951563e+04
4.062244590855082124e+07, 7.322500611272315025e+09, 3.095615552228329761e+04
3.585328003649383783e+07, 7.527788089557745934e+09, 3.153742402444597246e+04
1.879183810735411942e+07, 8.265315626746935844e+09, 3.243611235741432392e+04
5.026628478843118995e+07, 7.585606948999834061e+09, 2.782708463381171168e+04
4.996408282319676876e+07, 7.550113548734608650e+09, 2.814538894108193927e+04
4.961922998741118610e+07, 7.509750784281002045e+09, 2.847142288379960883e+04
4.920944542352898419e+07, 7.461607510288640976e+09, 2.880270992291399671e+04
4.871169149779532105e+07, 7.403208253706276894e+09, 2.914092737578038577e+04
4.807521392135148495e+07, 7.328528545592745781e+09, 2.948456532559797415e+04
4.718781413712380826e+07, 7.224387106782526016e+09, 2.982886495583402575e+04
4.574196360727783293e+07, 7.134073038184202194e+09, 3.015778224317383865e+04
4.360027867173265666e+07, 7.220143340412245750e+09, 3.051352057025918475e+04
4.062244590855082124e+07, 7.322500510420987129e+09, 3.095615666553600386e+04
3.585314897742373496e+07, 7.527342283330186844e+09, 3.153739634818816194e+04
1.879183810735411942e+07, 8.265315626746935844e+09, 3.243611235741432392e+04
5.112744794719125330e+07, 7.451057483059536934e+09, 2.814231441615487711e+04
5.081732772747242451e+07, 7.408481530438447952e+09, 2.842954592869094995e+04
5.044887174401196092e+07, 7.357801981980523109e+09, 2.871967393740501575e+04
5.000133176747964323e+07, 7.296351946599071503e+09, 2.901358993824477147e+04
4.942242420824037492e+07, 7.216834747235965729e+09, 2.930652858750702580e+04
4.860136184785894305e+07, 7.103979359745815277e+09, 2.958964979018707163e+04
4.736296351467393339e+07, 7.058492244464388847e+09, 2.985788651472509810e+04
4.574184457375093549e+07, 7.134132993323524475e+09, 3.015776890662779260e+04
4.360027867173265666e+07, 7.220142733746930122e+09, 3.051352389476824828e+04
4.062244590855082124e+07, 7.322500510420987129e+09, 3.095615666553600386e+04
3.585319798254904896e+07, 7.528462774700238228e+09, 3.153739753123901028e+04
1.879183810735411942e+07, 8.265315626746935844e+09, 3.243611235741432392e+04
5.178289463566084206e+07, 7.318763804414610863e+09, 2.838236838979916502e+04
5.144690153433276713e+07, 7.265855305439065933e+09, 2.863909163895337406e+04
5.103355819282881916e+07, 7.200754331318430901e+09, 2.889493616695859964e+04
5.049289226144229621e+07, 7.115686994089900017e+09, 2.914449050605147931e+04
4.971673209851469845e+07, 6.993511519361908913e+09, 2.937504970352888631e+04
4.865159721666000783e+07, 7.021677256293515205e+09, 2.959965891145868954e+04
4.736296351467393339e+07, 7.058492244464388847e+09, 2.985788651472509810e+04
4.574196360727783293e+07, 7.134073038184202194e+09, 3.015778224317383865e+04
4.360040732908244431e+07, 7.222083301698742867e+09, 3.051352880100993934e+04
4.062244590855082124e+07, 7.322500510420987129e+09, 3.095615666553600386e+04
3.585386410511098057e+07, 7.534825898589238167e+09, 3.153742212531317637e+04
1.879183810735411942e+07, 8.265315626746935844e+09, 3.243611235741432392e+04
5.227096342491412163e+07, 7.183057363775906563e+09, 2.856117303386593994e+04
5.187987765876907110e+07, 7.113606975186491966e+09, 2.878321502050229537e+04
5.135983914686755091e+07, 7.021318048826331139e+09, 2.899268848939753661e+04
5.061275485967481136e+07, 6.969114521146825790e+09, 2.917622424758987472e+04
4.971699428360182047e+07, 6.990978242642217636e+09, 2.937500967836476411e+04
4.865160018686660379e+07, 7.021539589702287674e+09, 2.959966555451828026e+04
4.736296351467393339e+07, 7.058492244464388847e+09, 2.985788651472509810e+04
4.574180609389422089e+07, 7.134521056305072784e+09, 3.015781213255653711e+04
4.360035260170505196e+07, 7.220940134840292931e+09, 3.051350927165087705e+04
4.062244590855082124e+07, 7.322500510420987129e+09, 3.095615666553600386e+04
3.585386410511098057e+07, 7.534825898589238167e+09, 3.153742212531317637e+04
1.879183810735411942e+07, 8.265315626746935844e+09, 3.243611235741432392e+04
5.257845698435714096e+07, 7.031215381923534393e+09, 2.867362113004774437e+04
5.205102812526573986e+07, 6.949667372287802696e+09, 2.884004496561547421e+04
5.137967835028368235e+07, 6.954746869170287132e+09, 2.899861868774770119e+04
5.061247876030927151e+07, 6.970268594290406227e+09, 2.917632201292205355e+04
4.971662644101297855e+07, 6.991067895321641922e+09, 2.937502424929092740e+04
4.865141587590547651e+07, 7.023304442363154411e+09, 2.959966400802143835e+04
4.736296351467393339e+07, 7.058492244464388847e+09, 2.985788651472509810e+04
4.574180609389422089e+07, 7.134521056305072784e+09, 3.015781213255653711e+04
4.360027867173265666e+07, 7.220142733746930122e+09, 3.051352389476824828e+04
4.062244590855082124e+07, 7.322500510420987129e+09, 3.095615666553600386e+04
3.585387489343710989e+07, 7.534847707164406776e+09, 3.153742029453545183e+04
1.879183810735411942e+07, 8.265315626746935844e+09, 3.243611235741432392e+04
5.263563185901317000e+07, 6.931645204322184563e+09, 2.869454239032903206e+04
5.205102812526573986e+07, 6.949667372287802696e+09, 2.884004496561547421e+04
5.137967835028368235e+07, 6.954746869170287132e+09, 2.899861868774770119e+04
5.061257524208571017e+07, 6.970394274499124527e+09, 2.917630968786628000e+04
4.971660074185135961e+07, 6.991252206581079483e+09, 2.937506941074249698e+04
4.865159286434815079e+07, 7.022782607770863533e+09, 2.959967804611719112e+04
4.736296351467393339e+07, 7.058492244464388847e+09, 2.985788651472509810e+04
4.574204480087451637e+07, 7.137215344683576584e+09, 3.015780657087269356e+04
4.360041850235594809e+07, 7.221192214271076202e+09, 3.051353827530612398e+04
4.062244590855082124e+07, 7.322500510420987129e+09, 3.095615666553600386e+04
3.585387489343710989e+07, 7.534847707164406776e+09, 3.153742029453545183e+04
1.879183810735411942e+07, 8.265315626746935844e+09, 3.243611235741432392e+04
5.263530877540948242e+07, 6.931718696025445938e+09, 2.869451088123855516e+04
5.205093817839764804e+07, 6.949808646399690628e+09, 2.884007801006073350e+04
5.137955789535981417e+07, 6.955362577292285919e+09, 2.899865320037914353e+04
5.061257524208571017e+07, 6.970394274499124527e+09, 2.917630968786628000e+04
4.971648509190756083e+07, 6.991113116981777191e+09, 2.937504253875883660e+04
4.865177799346626550e+07, 7.023247184903510094e+09, 2.959967008451496804e+04
4.736296351467393339e+07, 7.058492244464388847e+09, 2.985788651472509810e+04
4.574188448102248460e+07, 7.134995856295502663e+09, 3.015777186088933377e+04
4.360041850235594809e+07, 7.221192214271076202e+09, 3.051353827530612398e+04
4.062244590855082124e+07, 7.322500510420987129e+09, 3.095615666553600386e+04
3.585387489343710989e+07, 7.534847707164406776e+09, 3.153742029453545183e+04
1.879183810735411942e+07, 8.265315626746935844e+09, 3.243611235741432392e+04
5.263558515468978882e+07, 6.931372213778058052e+09, 2.869456139663640352e+04
5.205085038342139125e+07, 6.950989779144620895e+09, 2.884015938692415148e+04
5.137955789535981417e+07, 6.955362577292285919e+09, 2.899865320037914353e+04
5.061240274388678372e+07, 6.970817370824357033e+09, 2.917630621271354175e+04
4.971670961979141086e+07, 6.991004618720798492e+09, 2.937507874275739596e+04
4.865180862974291295e+07, 7.023018678119200706e+09, 2.959965952020799887e+04
4.736296351467393339e+07, 7.058492244464388847e+09, 2.985788651472509810e+04
4.574223007616171241e+07, 7.137586253465998650e+09, 3.015777519042015047e+04
4.360041850235594809e+07, 7.221192214271076202e+09, 3.051353827530612398e+04
4.062244590855082124e+07, 7.322500510420987129e+09, 3.095615666553600386e+04
3.585387489343710989e+07, 7.534847707164406776e+09, 3.153742029453545183e+04
1.879183810735411942e+07, 8.265315626746935844e+09, 3.243611235741432392e+04
5.263558515468978882e+07, 6.931372213778058052e+09, 2.869456139663640352e+04
5.205085038342139125e+07, 6.950989779144620895e+09, 2.884015938692415148e+04
5.137979621210554242e+07, 6.965527641947463989e+09, 2.899876733679776953e+04
5.061255447548992187e+07, 6.970394274499124527e+09, 2.917631339837378619e+04
4.971648509190756083e+07, 6.991113116981777191e+09, 2.937504699790405357e+04
4.865177799346626550e+07, 7.023246869137583733e+09, 2.959966972472502675e+04
4.736273265700711310e+07, 7.058449160044148445e+09, 2.985792301364317245e+04
4.574182225571343303e+07, 7.136408047255083084e+09, 3.015776405372746376e+04
4.360041850235594809e+07, 7.221192214271076202e+09, 3.051353827530612398e+04
4.062244590855082124e+07, 7.322500510420987129e+09, 3.095615666553600386e+04
3.585387489343710989e+07, 7.534847707164406776e+09, 3.153742029453545183e+04
1.879183810735411942e+07, 8.265315626746935844e+09, 3.243611235741432392e+04
5.263561448326483369e+07, 6.931477784322267532e+09, 2.869455360327635935e+04
5.205085038342139125e+07, 6.950989779144620895e+09, 2.884015938692415148e+04
5.137979621210554242e+07, 6.965527641947463989e+09, 2.899876733679776953e+04
5.061245250846540183e+07, 6.970001068814122200e+09, 2.917624753433576188e+04
4.971655957204282284e+07, 6.991447979229758263e+09, 2.937506077377540350e+04
4.865154116588848829e+07, 7.023628966505832672e+09, 2.959968279783290564e+04
4.736302300605370104e+07, 7.067787851336279869e+09, 2.985799798557986651e+04
4.574182225571343303e+07, 7.136408087160005569e+09, 3.015776518557398231e+04
4.360041850235594809e+07, 7.221192214271076202e+09, 3.051353827530612398e+04
4.062258321526907384e+07, 7.323406885010727882e+09, 3.095614375530572215e+04
3.585386410511098057e+07, 7.534825898589238167e+09, 3.153742212531317637e+04
1.879183810735411942e+07, 8.265315626746935844e+09, 3.243611235741432392e+04
4.938066839724597335e+07, 7.815067553033684731e+09, 2.651623703051054326e+04
4.910900474230396748e+07, 7.789867816862277985e+09, 2.694570810006841930e+04
4.879104540051084757e+07, 7.760472245257330894e+09, 2.738065373238196116e+04
4.841142899177689850e+07, 7.725321183237620354e+09, 2.782106524343586716e+04
4.796387418257940561e+07, 7.683880538072396278e+09, 2.827282046094626276e+04
4.743087075413444638e+07, 7.634458472817219734e+09, 2.873970034218114961e+04
4.676481968254058808e+07, 7.572825706215308189e+09, 2.922281203446636937e+04
4.588319946420022845e+07, 7.491237124191847801e+09, 2.972468320235584906e+04
4.457627881137502193e+07, 7.370203759177824020e+09, 3.024594056305228514e+04
4.194695938609341532e+07, 7.266732237973268509e+09, 3.076596673948584794e+04
3.706019749574228376e+07, 7.473489526336135864e+09, 3.140590239254960761e+04
1.880621167928075418e+07, 8.264775587932079315e+09, 3.243610945827280011e+04
5.078317385980825126e+07, 7.653959537556304932e+09, 2.713243656802600162e+04
5.050174977512194216e+07, 7.621118517312428474e+09, 2.750219396778586815e+04
5.017836927366170287e+07, 7.583377082422797203e+09, 2.787941655165449993e+04
4.980061014613411576e+07, 7.539286228037919998e+09, 2.826502747561770957e+04
4.935255085746189952e+07, 7.486999485500145912e+09, 2.866115184692108232e+04
4.879119640132222325e+07, 7.421525464789134979e+09, 2.906583220117944074e+04
4.805019361144029349e+07, 7.334995553098339081e+09, 2.947955266301449956e+04
4.694679720106128603e+07, 7.206274441401351929e+09, 2.989461555907044385e+04
4.495667003692121804e+07, 7.167698715707913399e+09, 3.029151146465894999e+04
4.194706270739616454e+07, 7.266978209351688385e+09, 3.076597367019026569e+04
3.706067009860584140e+07, 7.475612786206364632e+09, 3.140587493882558920e+04
1.880621167928075418e+07, 8.264775587932079315e+09, 3.243610945827280011e+04
5.180328385484528542e+07, 7.506585278351263046e+09, 2.758064597996189332e+04
5.151930426074531674e+07, 7.466631321768947601e+09, 2.790869792740265984e+04
5.119409351059596986e+07, 7.420836623090137482e+09, 2.824444765891884890e+04
5.079472466854970902e+07, 7.364602641700898170e+09, 2.858254577663562668e+04
5.030345478340319544e+07, 7.295421394998480797e+09, 2.892691991926181799e+04
4.964031373701947182e+07, 7.202121552013893127e+09, 2.926928653295627737e+04
4.863947631917548180e+07, 7.061137971644151688e+09, 2.959724439526088827e+04
4.707078377932864428e+07, 7.070838226762141228e+09, 2.991436039677662484e+04
4.495667003692121804e+07, 7.167698715707913399e+09, 3.029151146465894999e+04
4.194686764020014554e+07, 7.266722291865059853e+09, 3.076597325264118263e+04
3.706081214299088717e+07, 7.477598752198801041e+09, 3.140589162920438321e+04
1.880621167928075418e+07, 8.264775587932079315e+09, 3.243610945827280011e+04
5.257685500955472887e+07, 7.367827577903746605e+09, 2.792047089770917228e+04
5.227644320259097219e+07, 7.318275369817494392e+09, 2.821125966293626698e+04
5.191626452653106302e+07, 7.258847863090486526e+09, 2.850402698576586045e+04
5.146645704450644553e+07, 7.184680913705156326e+09, 2.879721785074606669e+04
5.085419585161666572e+07, 7.083614824472974777e+09, 2.908074603918117282e+04
4.990792301408348978e+07, 6.989011377764740944e+09, 2.933336771983326616e+04
4.865160018686660379e+07, 7.021539589702287674e+09, 2.959966555451828026e+04
4.707078377932864428e+07, 7.070838226762141228e+09, 2.991436039677662484e+04
4.495667003692121804e+07, 7.167698715707913399e+09, 3.029151146465894999e+04
4.194707259405797720e+07, 7.268822383551831245e+09, 3.076598255109078673e+04
3.706092427876488119e+07, 7.477598752198801041e+09, 3.140588247383630733e+04
1.880621167928075418e+07, 8.264775587932079315e+09, 3.243610945827280011e+04
5.314818639449796826e+07, 7.227950532583095551e+09, 2.817128143458303020e+04
5.281692008819371462e+07, 7.165423177042788506e+09, 2.842687341966786698e+04
5.239108057475870103e+07, 7.084965939408188820e+09, 2.867474773088240181e+04
5.179134976398632675e+07, 6.971586523105353355e+09, 2.890102696481799285e+04
5.093285370117784292e+07, 6.966014059991208076e+09, 2.910287576645997251e+04
4.990793873215851188e+07, 6.989177462636095047e+09, 2.933336478163139691e+04
4.865167572120320797e+07, 7.023308666712906837e+09, 2.959969438663883193e+04
4.707078377932864428e+07, 7.070838226762141228e+09, 2.991436039677662484e+04
4.495667003692121804e+07, 7.167698715707913399e+09, 3.029151146465894999e+04
4.194726078244062513e+07, 7.270359345730917931e+09, 3.076600080682034968e+04
3.706092427876488119e+07, 7.477598752198801041e+09, 3.140588247383630733e+04
1.880621167928075418e+07, 8.264775587932079315e+09, 3.243610945827280011e+04
5.354534232491908222e+07, 7.078709959663496971e+09, 2.834598578446828105e+04
5.312481329114089906e+07, 6.989195453057279587e+09, 2.854982415166113788e+04
5.252521171693260968e+07, 6.938222083495280266e+09, 2.872288405630753186e+04
5.179331337292599678e+07, 6.954799989684248924e+09, 2.890164624611499312e+04
5.093305682751960307e+07, 6.969644914515293121e+09, 2.910295690995076438e+04
4.990793873215851188e+07, 6.989177462636095047e+09, 2.933336478163139691e+04
4.865157777207609266e+07, 7.022975593698960304e+09, 2.959969601912607686e+04
4.707043119754616171e+07, 7.071686020342871666e+09, 2.991444622941753187e+04
4.495663030530019850e+07, 7.168707761022297859e+09, 3.029153114613893194e+04
4.194713353991913050e+07, 7.270094248911715508e+09, 3.076597983060657498e+04
3.706092427876488119e+07, 7.477598752198801041e+09, 3.140588247383630733e+04
1.880621167928075418e+07, 8.264775587932079315e+09, 3.243610945827280011e+04
5.369791475576010346e+07, 6.890719209727463722e+09, 2.841282382308388333e+04
5.314930085055755079e+07, 6.907429474784663200e+09, 2.855961648591673656e+04
5.252486245856149495e+07, 6.934960586156755447e+09, 2.872283356088148867e+04
5.179329492984233052e+07, 6.955596924490197182e+09, 2.890164136358040560e+04
5.093305682751960307e+07, 6.969644914515293121e+09, 2.910295690995076438e+04
4.990793873215851188e+07, 6.989177462636095047e+09, 2.933336478163139691e+04
4.865177799346626550e+07, 7.023246869137583733e+09, 2.959966972472502675e+04
4.707043119754616171e+07, 7.071686020342871666e+09, 2.991444622941753187e+04
4.495663030530019850e+07, 7.168707761022297859e+09, 3.029153114613893194e+04
4.194713353991913050e+07, 7.270094248911715508e+09, 3.076597983060657498e+04
3.706092427876488119e+07, 7.477598752198801041e+09, 3.140588247383630733e+04
1.880621167928075418e+07, 8.264775587932079315e+09, 3.243610945827280011e+04
5.369766247552508116e+07, 6.883157927468902588e+09, 2.841290914489613715e+04
5.314930085055755079e+07, 6.907429474784663200e+09, 2.855961648591673656e+04
5.252497780923213065e+07, 6.938082007342965126e+09, 2.872299516642845992e+04
5.179326451365231723e+07, 6.954332589648559570e+09, 2.890163315246487400e+04
5.093305682751960307e+07, 6.969644914515293121e+09, 2.910295690995076438e+04
4.990793873215851188e+07, 6.989177462636095047e+09, 2.933336478163139691e+04
4.865177799346626550e+07, 7.023246869137583733e+09, 2.959966972472502675e+04
4.707059264976345003e+07, 7.071514185687359810e+09, 2.991439778807591938e+04
4.495663030530019850e+07, 7.168707761022297859e+09, 3.029153114613893194e+04
4.194713353991913050e+07, 7.270094248911715508e+09, 3.076597983060657498e+04
3.706092427876488119e+07, 7.477598752198801041e+09, 3.140588247383630733e+04
1.880621167928075418e+07, 8.264775587932079315e+09, 3.243610945827280011e+04
5.369766247552508116e+07, 6.883157927468902588e+09, 2.841290914489613715e+04
5.314930085055755079e+07, 6.907429474784663200e+09, 2.855961648591673656e+04
5.252515191854554415e+07, 6.937421021280405045e+09, 2.872289081617695774e+04
5.179308601479092240e+07, 6.954222820356547356e+09, 2.890157012969721109e+04
5.093314390002885461e+07, 6.970472075796666145e+09, 2.910294899964258730e+04
4.990793873215851188e+07, 6.989177462636095047e+09, 2.933336478163139691e+04
4.865180862974291295e+07, 7.023018678119200706e+09, 2.959965952020799887e+04
4.707043119754616171e+07, 7.071686020342871666e+09, 2.991444622941753187e+04
4.495663030530019850e+07, 7.168707761022297859e+09, 3.029153114613893194e+04
4.194713353991913050e+07, 7.270094248911715508e+09, 3.076597983060657498e+04
3.706092427876488119e+07, 7.477598752198801041e+09, 3.140588247383630733e+04
1.880621167928075418e+07, 8.264775587932079315e+09, 3.243610945827280011e+04
5.369758847173207998e+07, 6.882833676958689690e+09, 2.841291830226826278e+04
5.314930085055755079e+07, 6.907429474784663200e+09, 2.855961648591673656e+04
5.252526460291554034e+07, 6.939560526161518097e+09, 2.872292257887901724e+04
5.179329492984233052e+07, 6.955596924490197182e+09, 2.890164136358040560e+04
5.093314390002885461e+07, 6.970472075796666145e+09, 2.910294899964258730e+04
4.990793873215851188e+07, 6.989177462636095047e+09, 2.933336478163139691e+04
4.865180862974291295e+07, 7.023018678119200706e+09, 2.959965952020799887e+04
4.707043119754616171e+07, 7.071686020342871666e+09, 2.991444622941753187e+04
4.495663030530019850e+07, 7.168707761022297859e+09, 3.029153114613893194e+04
4.194713353991913050e+07, 7.270094248911715508e+09, 3.076597983060657498e+04
3.706092427876488119e+07, 7.477598752198801041e+09, 3.140588247383630733e+04
1.880621167928075418e+07, 8.264775587932079315e+09, 3.243610945827280011e+04
5.369768204163772613e+07, 6.883499091786298752e+09, 2.841290505545481574e+04
5.314930085055755079e+07, 6.907429474784663200e+09, 2.855961648591673656e+04
5.252514926792136580e+07, 6.939050493087619781e+09, 2.872297865147566699e+04
5.179337867385883629e+07, 6.956145664794367790e+09, 2.890164418859723082e+04
5.093314390002885461e+07, 6.970472075796666145e+09, 2.910294899964258730e+04
4.990793873215851188e+07, 6.989177462636095047e+09, 2.933336478163139691e+04
4.865156832887300849e+07, 7.023091520896595955e+09, 2.959965437701165138e+04
4.707087918422904611e+07, 7.077450783313424110e+09, 2.991438937865429398e+04
4.495663030530019850e+07, 7.168707761022297859e+09, 3.029153114613893194e+04
4.194713353991913050e+07, 7.270094248911715508e+09, 3.076597983060657498e+04
3.706092427876488119e+07, 7.477598752198801041e+09, 3.140588247383630733e+04
1.880621167928075418e+07, 8.264775587932079315e+09, 3.243610945827280011e+04
5.369766247552508116e+07, 6.883157927468902588e+09, 2.841290914489613715e+04
5.314930085055755079e+07, 6.907429474784663200e+09, 2.855961648591673656e+04
5.252524370577500015e+07, 6.938957293051868439e+09, 2.872294716590435200e+04
5.179329492984233052e+07, 6.955596924490197182e+09, 2.890164136358040560e+04
5.093315367628221959e+07, 6.970881609078445435e+09, 2.910297174439694209e+04
4.990793873215851188e+07, 6.989177462636095047e+09, 2.933336478163139691e+04
4.865144448867451400e+07, 7.023289518230456352e+09, 2.959964667960894440e+04
4.707043119754616171e+07, 7.071686020342871666e+09, 2.991444622941753187e+04
4.495663030530019850e+07, 7.168707761022297859e+09, 3.029153114613893194e+04
4.194713353991913050e+07, 7.270094248911715508e+09, 3.076597983060657498e+04
3.706092427876488119e+07, 7.477598752198801041e+09, 3.140588247383630733e+04
1.880621167928075418e+07, 8.264775587932079315e+09, 3.243610945827280011e+04
5.133503124271701276e+07, 7.729354127362817764e+09, 2.610971225656428578e+04
5.108996583410388976e+07, 7.700985916485284805e+09, 2.656233404065974173e+04
5.080110420221702009e+07, 7.667572203036110878e+09, 2.702016332656077066e+04
5.045431883919472992e+07, 7.627430516838090897e+09, 2.748325963843928184e+04
5.004310388176008314e+07, 7.579831518739651680e+09, 2.795864489793823668e+04
4.954217592712020129e+07, 7.521802991818393707e+09, 2.844815445892107891e+04
4.889977145108499378e+07, 7.447530484925507545e+09, 2.895251237583336115e+04
4.801159932207649201e+07, 7.344674269012648582e+09, 2.947181079725588643e+04
4.655544197404965013e+07, 7.176243737388363838e+09, 2.999485084178655597e+04
4.360038584279663861e+07, 7.221368302951625824e+09, 3.051352558709774530e+04
3.859341369386995584e+07, 7.404203955054199219e+09, 3.122484317539453332e+04
1.882538873740758747e+07, 8.262439076252338409e+09, 3.243610506375418845e+04
5.259444754850544035e+07, 7.565960384818524361e+09, 2.680113190198751545e+04
5.234275145758949965e+07, 7.529260763345039368e+09, 2.718781520936397283e+04
5.204928612334485352e+07, 7.486465127427898407e+09, 2.758080989336586572e+04
5.170026395579215139e+07, 7.435544193628980637e+09, 2.798088757127225108e+04
5.127402230780918151e+07, 7.373331334167085648e+09, 2.838883831865384855e+04
5.072523240523640066e+07, 7.293240974601246834e+09, 2.880245141996905295e+04
4.995094690302954614e+07, 7.180330940172675133e+09, 2.921486408724914872e+04
4.865149016716966778e+07, 7.021761288970237732e+09, 2.959964911224846946e+04
4.660585078084704280e+07, 7.092626312134734154e+09, 3.000236396068175964e+04
4.360027867173265666e+07, 7.220143205314405441e+09, 3.051351716682914048e+04
3.859353357192319632e+07, 7.404033645976173401e+09, 3.122484829594240728e+04
1.882538873740758747e+07, 8.262439076252338409e+09, 3.243610506375418845e+04
5.349595508530315012e+07, 7.415480385971931458e+09, 2.729622411684345570e+04
5.323727289044536650e+07, 7.369986789485213280e+09, 2.763445517264232694e+04
5.293244935720188916e+07, 7.316283945749587059e+09, 2.797749666882834572e+04
5.254891816817904264e+07, 7.248796500417955399e+09, 2.831971613914679983e+04
5.205726637994682044e+07, 7.162265699850385666e+09, 2.866251564049029912e+04
5.134677961443811655e+07, 7.037229300622657776e+09, 2.898876676636067714e+04
5.018227683510679752e+07, 6.979759942862630844e+09, 2.927271676134630616e+04
4.865160018686660379e+07, 7.021539589702287674e+09, 2.959966555451828026e+04
4.660592238014979661e+07, 7.092822238718278885e+09, 3.000236237517753034e+04
4.360042705677094311e+07, 7.221201116997145653e+09, 3.051351430389019515e+04
3.859353357192319632e+07, 7.404033645976173401e+09, 3.122484829594240728e+04
1.882538873740758747e+07, 8.262439076252338409e+09, 3.243610506375418845e+04
5.416065786809133738e+07, 7.270524734932976723e+09, 2.766140449934516801e+04
5.388028098037306219e+07, 7.212741388491463661e+09, 2.795545870939067026e+04
5.353196875821933895e+07, 7.140983975110421181e+09, 2.824702567421031563e+04
5.306578036843893677e+07, 7.044846091001698494e+09, 2.852624423392546669e+04
5.235387982094255090e+07, 6.944185082253953934e+09, 2.876614974862907184e+04
5.137967835028368235e+07, 6.954746869170287132e+09, 2.899861868774770119e+04
5.018235244132530689e+07, 6.979688278856196404e+09, 2.927268567677793908e+04
4.865157839668330550e+07, 7.023600596187515259e+09, 2.959966928675948657e+04
4.660588956686226279e+07, 7.092307259625826836e+09, 3.000239011963653320e+04
4.360027867173265666e+07, 7.220142620709904671e+09, 3.051351434291784244e+04
3.859341369386995584e+07, 7.404203955054199219e+09, 3.122484317539453332e+04
1.882538873740758747e+07, 8.262439076252338409e+09, 3.243610506375418845e+04
5.463091414630710334e+07, 7.119671366790697098e+09, 2.791959907975241003e+04
5.429244494740634412e+07, 7.039720773426214218e+09, 2.816144402055877072e+04
5.381928507169202715e+07, 6.927931550259701729e+09, 2.837600219325410944e+04
5.314930085055755079e+07, 6.907429474784663200e+09, 2.855961648591673656e+04
5.235376072486998886e+07, 6.943992598440017700e+09, 2.876617167921637883e+04
5.137955789535981417e+07, 6.955362577292285919e+09, 2.899865320037914353e+04
5.018235244132530689e+07, 6.979688278856196404e+09, 2.927268567677793908e+04
4.865177799346626550e+07, 7.023247184903510094e+09, 2.959967008451496804e+04
4.660581429223740846e+07, 7.092224307961655617e+09, 3.000236355155216370e+04
4.360041850235594809e+07, 7.221192214271076202e+09, 3.051353827530612398e+04
3.859341369386995584e+07, 7.404203955054199219e+09, 3.122484317539453332e+04
1.882538873740758747e+07, 8.262439076252338409e+09, 3.243610506375418845e+04
5.488797173829943687e+07, 6.940388126032873154e+09, 2.806077627135708826e+04
5.440880627300993353e+07, 6.857908634132625580e+09, 2.821930967760828207e+04
5.382504978550473601e+07, 6.877310706662206650e+09, 2.837860232130536679e+04
5.314930085055755079e+07, 6.907429474784663200e+09, 2.855961648591673656e+04
5.235375307130875438e+07, 6.945308469863023758e+09, 2.876620125886100868e+04
5.137955789535981417e+07, 6.955362577292285919e+09, 2.899865320037914353e+04
5.018235244132530689e+07, 6.979688278856196404e+09, 2.927268567677793908e+04
4.865161469153128564e+07, 7.023285087970081329e+09, 2.959969931892320164e+04
4.660581676318702847e+07, 7.093341985084458351e+09, 3.000237348003322768e+04
4.360049063835357130e+07, 7.221242696718244553e+09, 3.051353036449600040e+04
3.859341015873719007e+07, 7.404241555291695595e+09, 3.122483974666555514e+04
1.882538873740758747e+07, 8.262439076252338409e+09, 3.243610506375418845e+04
5.491449454254153371e+07, 6.859064911089995384e+09, 2.807534041923433688e+04
5.440870426116973162e+07, 6.857727407448675156e+09, 2.821934907277431194e+04
5.382504978550473601e+07, 6.877310706662206650e+09, 2.837860232130536679e+04
5.314953410272919387e+07, 6.907443266407653809e+09, 2.855955547534006109e+04
5.235415104505427927e+07, 6.945329401679916382e+09, 2.876612460133234345e+04
5.137979621210554242e+07, 6.965527641947463989e+09, 2.899876733679776953e+04
5.018235244132530689e+07, 6.979688278856196404e+09, 2.927268567677793908e+04
4.865184554919811338e+07, 7.023328172390321732e+09, 2.959966282000512365e+04
4.660594190754880756e+07, 7.093301561649020195e+09, 3.000238807220662420e+04
4.360049063835357130e+07, 7.221242696718244553e+09, 3.051353036449600040e+04
3.859341015873719007e+07, 7.404241555291695595e+09, 3.122483974666555514e+04
1.882538873740758747e+07, 8.262439076252338409e+09, 3.243610506375418845e+04
5.491459510025443137e+07, 6.859051710922897339e+09, 2.807544124372922306e+04
5.440870426116973162e+07, 6.857727407448675156e+09, 2.821934907277431194e+04
5.382504978550473601e+07, 6.877310706662206650e+09, 2.837860232130536679e+04
5.314905988380278647e+07, 6.907661572382397652e+09, 2.855955641337861744e+04
5.235369246369711310e+07, 6.945272322688736916e+09, 2.876612706483505826e+04
5.137999996768906713e+07, 6.967789322764523506e+09, 2.899876366025703101e+04
5.018239030499913543e+07, 6.980184694849727631e+09, 2.927269498720944830e+04
4.865184554919811338e+07, 7.023328172390321732e+09, 2.959966282000512365e+04
4.660580440727266669e+07, 7.094303967064678192e+09, 3.000239719678942129e+04
