stock;harvest_value;npv;non_dominated;decision_variables
1515,083478;51501,36435;83945,77564;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'clearcut_2035'}
1878,583132;40683,12378;81054,73663;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2233,054923;32079,59235;78389,81935;True;{(4, 3): 'donothing', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'even_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'below_2035'}
2106,888199;34691,63434;79454,54113;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'donothing', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
2342,140341;28492,806;78350,26474;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2220,56235;32237,46589;79466,91084;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'even_2035', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
1987,452569;37782,88061;80280,55166;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
1849,735269;41474,23759;81374,55029;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'below_2035'}
2511,252353;23487,52684;77151,54484;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2030,913869;36795,25437;80126,77502;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'even_2035', (4, 22): 'donothing'}
2400,158684;27271,55006;77022,11906;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2106,888199;34691,63434;79454,54113;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'donothing', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
1878,583132;40683,12378;81054,73663;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2511,252353;23487,52684;77151,54484;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2400,158684;27271,55006;77022,11906;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
1640,897452;47826,35907;83048,84721;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'below_2030'}
1692,465927;46208,78602;82384,99929;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'even_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2260,263521;30935,87951;79182,39091;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'below_2030'}
1849,735269;41474,23759;81374,55029;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'below_2035'}
2461,164512;26246,89257;76736,83455;True;{(4, 3): 'donothing', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'donothing', (4, 22): 'donothing'}
2511,252353;23487,52684;77151,54484;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
1349,006614;56609,14163;85664,86983;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'below_2035', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'even_2035', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'clearcut_2035'}
3051,841349;9358,333168;73156,36491;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'below_2035'}
2167,277355;33350,96087;79152,18145;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'donothing', (4, 22): 'donothing'}
2069,248525;35532,29026;79730,64743;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
1960,379087;38432,53343;80504,83239;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2366,357329;28335,64102;77311,55498;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'above_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2016,490622;37083,36269;80133,82254;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
2549,833755;22875,93713;76028,20009;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'even_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2610,825188;21150,72987;76626,75834;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'even_2035', (4, 22): 'donothing'}
2366,357329;28335,64102;77311,55498;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'above_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2233,054923;32079,59235;78389,81935;True;{(4, 3): 'donothing', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'even_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'below_2035'}
2260,263521;30935,87951;79182,39091;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'below_2030'}
2649,159843;19887,76575;76230,63075;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
1927,638993;39347,31705;80746,3688;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'even_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2400,158684;27271,55006;77022,11906;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2471,797603;24733,48189;77517,98447;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2471,797603;24733,48189;77517,98447;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2389,674362;27232,18673;78268,19095;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'even_2035', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
1815,603597;42902,27405;81464,18147;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'donothing', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
1744,162567;44807,02094;82029,72369;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'above_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
1769,497968;44095,08326;81884,16323;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'even_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2260,263521;30935,87951;79182,39091;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'below_2030'}
1899,155229;40335,75915;81051,88296;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'even_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
1987,452569;37782,88061;80280,55166;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
2069,248525;35532,29026;79730,64743;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
2400,158684;27271,55006;77022,11906;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2471,797603;24733,48189;77517,98447;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
1610,860161;48550,97227;83107,98806;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'even_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'below_2035'}
1744,162567;44807,02094;82029,72369;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'above_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2610,825188;21150,72987;76626,75834;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'even_2035', (4, 22): 'donothing'}
2549,833755;22875,93713;76028,20009;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'even_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2233,054923;32079,59235;78389,81935;True;{(4, 3): 'donothing', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'even_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'below_2035'}
1777,963923;43742,92997;81740,28777;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2549,833755;22875,93713;76028,20009;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'even_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2691,443286;19060,91034;75012,47872;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
2511,252353;23487,52684;77151,54484;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2366,357329;28335,64102;77311,55498;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'above_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2429,646588;25829,71308;77874,53362;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'below_2035'}
1725,20602;45294,00241;82143,46288;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2200,905345;33179,07119;78793,38936;True;{(4, 3): 'donothing', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'below_2035', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'below_2035'}
2342,140341;28492,806;78350,26474;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2471,797603;24733,48189;77517,98447;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2549,833755;22875,93713;76028,20009;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'even_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
3133,447115;7016,146924;72433,37613;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2035', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
3146,750267;6711,029538;72396,64065;True;{(4, 3): 'donothing', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2030', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'below_2035', (4, 19): 'below_2035', (4, 22): 'donothing'}
2016,490622;37083,36269;80133,82254;True;{(4, 3): 'clearcut_2035', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
2069,248525;35532,29026;79730,64743;True;{(4, 3): 'clearcut_2035', (4, 4): 'donothing', (4, 5): 'donothing', (4, 9): 'clearcut_2035', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'donothing', (4, 19): 'below_2035', (4, 22): 'donothing'}
2845,706335;15520,28423;74648,26628;True;{(4, 3): 'donothing', (4, 4): 'clearcut_2035', (4, 5): 'donothing', (4, 9): 'donothing', (4, 10): 'donothing', (4, 11): 'donothing', (4, 12): 'donothing', (4, 13): 'below_2025', (4, 14): 'donothing', (4, 15): 'donothing', (4, 16): 'donothing', (4, 17): 'clearcut_2035', (4, 19): 'below_2035', (4, 22): 'below_2035'}
